Id,SalePrice
2736,142448.3047825389
2737,121864.82783000956
2738,135857.0144045626
2739,160390.89450195845
2740,133938.719567952
2741,137281.90649398774
2742,150268.51101241139
2743,152288.64565803148
2744,155512.89178395786
2745,142547.40192794998
2746,136649.7949494037
2747,156346.81579793396
2748,127829.52972717285
2749,131649.24731088072
2750,138754.2790685689
2751,138897.8535518581
2752,184952.9030327018
2753,147185.13305308955
2754,192087.34983749702
2755,135336.87340179656
2756,96584.00291321085
2757,66870.0252935682
2758,85731.388592525
2759,164075.92336278612
2760,100980.74348101889
2761,148530.04536293133
2762,144767.46860487605
2763,191073.55702120106
2764,161752.69172709843
2765,297442.3230613489
2766,139205.60459119664
2767,86473.88327686777
2768,136247.28991001906
2769,130399.31877432622
2770,143821.3165414772
2771,114591.02804361777
2772,117064.19467573457
2773,157638.50633995427
2774,145013.74484376845
2775,109900.9484365853
2776,142598.88570018482
2777,146252.50716254616
2778,110241.98071221294
2779,119017.43200752012
2780,100975.38692707435
2781,98922.61433340353
2782,95974.0938227936
2783,98975.7335019905
2784,130989.00183681985
2785,145943.34647753174
2786,65507.2527354026
2787,127309.39050908615
2788,71126.22220726895
2789,171143.85661187483
2790,96392.89507015435
2791,118804.31150410297
2792,65018.00136002854
2793,171467.68855107436
2794,84769.94339069413
2795,118055.66615972595
2796,98588.07785792991
2797,201611.58447981978
2798,102026.07976040957
2799,115844.77244868164
2800,71724.72003749006
2801,106408.54124794576
2802,132948.73217278984
2803,152483.9277176854
2804,138841.91600940996
2805,110820.11864455366
2806,86319.26385206835
2807,162074.03341295436
2808,149484.3890126335
2809,139531.35438282034
2810,129604.47872889481
2811,161040.9228907776
2812,156527.52306355487
2813,144491.8700618912
2814,146962.16877632408
2815,101839.0788152106
2816,250315.40716918046
2817,157044.2099603029
2818,134182.38675527388
2819,158312.2245423551
2820,138928.79036603903
2821,120289.15296087739
2822,207481.91324756882
2823,384774.0263749735
2824,176662.05141649587
2825,150226.1500235933
2826,134824.1438310458
2827,144310.26880129433
2828,214907.9151059799
2829,210276.38055229807
2830,236041.97467456103
2831,169834.03897095908
2832,238977.42950220167
2833,304362.0711976293
2834,213214.4442578535
2835,216145.34464286815
2836,192430.0252468943
2837,160398.931429367
2838,149960.2230538509
2839,179163.59627463476
2840,204816.99255238177
2841,200327.76826582558
2842,225299.04953738718
2843,139909.1684810191
2844,166454.1358579282
2845,124057.48190030876
2846,206891.17753637637
2847,196705.22870495138
2848,224408.13802853506
2849,196431.4704565799
2850,284702.1692025238
2851,218784.98971913656
2852,234492.73481843222
2853,232717.04811921366
2854,141454.77729439622
2855,201569.40909006054
2856,201596.9238704685
2857,189643.8492342988
2858,202476.4165394487
2859,120856.88513416676
2860,132679.3725277702
2861,123138.49515626056
2862,188678.64361577402
2863,131664.90323843868
2864,241637.6884174247
2865,141407.25625066075
2866,140121.3066972988
2867,102768.76072488062
2868,101670.67753501312
2869,108893.44260323218
2870,123156.76261573035
2871,81276.89869798232
2872,39456.752932973395
2873,105931.26806441617
2874,150227.00161899903
2875,124242.45279707812
2876,165073.39976819593
2877,146784.51918920176
2878,168431.94073408496
2879,148937.52518839797
2880,108193.23205373355
2881,176533.9240419105
2882,178640.6370161207
2883,207575.40819705257
2884,202593.73961995123
2885,191881.06232163293
2886,236690.35150989165
2887,100626.86587158994
2888,142860.25770894287
2889,65742.7326840955
2890,81385.62009613412
2891,138115.9997171322
2892,53420.51221342473
2893,99581.185411944
2894,71331.0755397497
2895,348502.1481121105
2896,292341.5758179094
2897,204554.55930900344
2898,146134.0435009247
2899,215338.1336416515
2900,160921.52044745075
2901,218206.5243329755
2902,189771.7120734527
2903,342582.90477635135
2904,353287.744367559
2905,84721.2160701362
2906,196902.4605594886
2907,108361.38660273576
2908,132824.09246203772
2909,145326.2671546057
2910,81310.14587009087
2911,76825.74276029972
2912,144398.96626407426
2913,82879.63136195908
2914,78540.4628384473
2915,87163.52375841553
2916,78245.71606411393
2917,147479.85471268478
2918,127491.52436746415
2919,221843.22122336956
